style,trial,seed,iterations,max_depth,br_depth,epsilon,backup,n_states,n_expanded,root_visits,search_value,policy_value,p1_value_vs_p2_br,p2_value_vs_p1_br,exploitability_gap,root_regret_l2,root_strategy_entropy,elapsed_seconds
smoos,114,20114,1000,5,5,0.3,sample,1948,1074,1000,-0.028943574031001493,-0.028943574031001493,-0.24746413066303924,-0.0,0.24746413066303924,1.0106025200833504,0.37380790552631216,0.0028585
smoos,115,20115,1000,5,5,0.3,sample,2019,1079,1000,-0.005363327469865523,-0.005363327469865523,-0.04043537720981562,-0.0,0.04043537720981562,1.450323924360128,0.4134097392881649,0.002935458
smoos,116,20116,1000,5,5,0.3,sample,1928,1000,1000,-0.00668200603154993,-0.00668200603154993,-0.08894906955613409,-0.0,0.08894906955613409,1.2621352269625028,0.37077715028733516,0.002894292
smoos,117,20117,1000,5,5,0.3,sample,2011,1070,1000,-0.005498301896898768,-0.005498301896898768,-0.05968700258444324,-0.0,0.05968700258444324,1.3879015804020793,0.25640025331308464,0.002928291
smoos,118,20118,1000,5,5,0.3,sample,1903,990,1000,-0.004874790805396387,-0.004874790805396387,-0.015868268940381226,-0.0,0.015868268940381226,1.4857198552995274,0.33355914184614055,0.002840334
smoos,119,20119,1000,5,5,0.3,sample,1998,1068,1000,-0.008773191592807839,-0.008773191592807839,-0.14082706344656423,-0.0,0.14082706344656423,0.33984863507227714,0.42033109510102573,0.002890833
smoos,120,20120,1000,5,5,0.3,sample,1921,1030,1000,-0.014756835200065412,-0.014756835200065412,-0.29214703309548884,-0.0,0.29214703309548884,0.6612515383067497,0.40143834207376466,0.002884375
smoos,121,20121,1000,5,5,0.3,sample,1919,998,1000,-0.037681186832944594,-0.037681186832944594,-0.17947308875256404,-0.0,0.17947308875256404,0.9753879411202693,0.19950534635790512,0.002933375
smoos,122,20122,1000,5,5,0.3,sample,1860,979,1000,-0.01181136694118092,-0.01181136694118092,-0.30345676942342775,-0.0,0.30345676942342775,1.171583452486008,0.25563319261516937,0.002872042
smoos,123,20123,1000,5,5,0.3,sample,2081,1138,1000,-0.010685713430252142,-0.010685713430252142,-0.07764684649801157,-0.0,0.07764684649801157,1.898153736232087,0.539568147018769,0.002972833
smoos,124,20124,1000,5,5,0.3,sample,2075,1116,1000,-0.005323975251191976,-0.005323975251191976,-0.038270975395714966,-0.0,0.038270975395714966,0.9479988241489834,0.3487700329299666,0.002948625
smoos,125,20125,1000,5,5,0.3,sample,1979,1046,1000,-0.005887017056455702,-0.005887017056455702,-0.06331647476294237,-0.0,0.06331647476294237,1.391322425215636,0.3585197957573567,0.002900375
smoos,126,20126,1000,5,5,0.3,sample,2032,1092,1000,-0.0082112572952846,-0.0082112572952846,-0.11368625428141022,-0.0,0.11368625428141022,1.4005442620755544,0.410880269327205,0.002933125
smoos,127,20127,1000,5,5,0.3,sample,2077,1120,1000,-0.008703412846555693,-0.008703412846555693,-0.13306934119564742,-0.0,0.13306934119564742,0.814965970288454,0.4569388543392946,0.002905875
smoos,128,20128,1000,5,5,0.3,sample,1797,963,1000,-0.01247861756770974,-0.01247861756770974,-0.30310780655699804,-0.0,0.30310780655699804,1.121897979522225,0.34582187703829675,0.002870416
smoos,129,20129,1000,5,5,0.3,sample,2066,1116,1000,-0.012838406812488847,-0.012838406812488847,-0.08880829798691717,-0.0,0.08880829798691717,1.7996749061367292,0.3812452991832028,0.002975375
smoos,130,20130,1000,5,5,0.3,sample,1949,1014,1000,-0.011973376190003894,-0.011973376190003894,-0.1818896460949086,-0.0,0.1818896460949086,1.5897848362853475,0.056341784302325976,0.00285075
smoos,131,20131,1000,5,5,0.3,sample,2054,1099,1000,-0.004921861632952173,-0.004921861632952173,-0.05849978841081688,-0.0,0.05849978841081688,0.877569666222821,0.5288254509502964,0.002929333
smoos,132,20132,1000,5,5,0.3,sample,1896,991,1000,-0.0040922376594674575,-0.0040922376594674575,-0.07170489482543553,-0.0,0.07170489482543553,0.787017891746326,0.2712803688755566,0.002844708
smoos,133,20133,1000,5,5,0.3,sample,2007,1063,1000,-0.006530523690025138,-0.006530523690025138,-0.048837494189498794,-0.0,0.048837494189498794,2.7113479046663755,0.3807116077369754,0.002892584
