method,online_updates,prior_mass,trial,seed,p1_value_vs_br_p2,br_p1_value_vs_p2,exploitability,root_p1_action_1,root_p1_action_2,root_p1_action_3,root_p2_action_1,root_p2_action_2,root_p2_action_3
vanilla,4,64.0,7,20300721,-0.14208463985072392,-0.11561409035226214,0.02647054949846178,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,7,20300721,-0.14349978303178826,-0.12401920588877657,0.019480577143011685,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,7,20300721,-0.14414525058229918,-0.12609192668131441,0.01805332390098477,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,7,20300721,-0.1442513132174336,-0.12668028613966534,0.017571027077768253,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,8,20300722,-0.48524227746654225,0.10613576216687222,0.5913780396334145,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.6809995309299365,0.08333333333333334,0.23566713573673018
vanilla,4,1.0,8,20300722,-0.28416021901403865,0.07003807138774423,0.35419829040178286,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,8,20300722,-0.22272198999130943,-0.016771687799925907,0.20595030219138352,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,8,20300722,-0.16439667713479822,-0.09062978286947464,0.07376689426532358,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,8,20300722,-0.14946429946089135,-0.11713410712862476,0.03233019233226658,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,8,20300722,-0.14423973211608443,-0.12395966569609164,0.02028006641999279,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,8,20300722,-0.14435062263461879,-0.12602459207136485,0.018326030563253937,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,8,20300722,-0.14429002975290825,-0.12667359876756473,0.017616430985343517,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,9,20300723,-0.4079182337402165,0.2473711672985924,0.655289401038809,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5659412917430802,0.08333333333333333,0.35072537492358646
vanilla,4,1.0,9,20300723,-0.3781142866631732,0.15715789332806523,0.5352721799912384,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,9,20300723,-0.22741342634571524,0.013334697055258115,0.24074812340097335,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,9,20300723,-0.16452653836545753,-0.07710930968263732,0.0874172286828202,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,9,20300723,-0.1439830191232763,-0.1150599455362986,0.028923073586977696,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,9,20300723,-0.14384455452220402,-0.12353860074106535,0.02030595378113867,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,9,20300723,-0.14435754572488266,-0.126006929355348,0.018350616369534667,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,9,20300723,-0.14427439939016598,-0.1266732729563743,0.01760112643379169,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,10,20300724,-0.4278685675060103,0.2085350384738925,0.6364036059799028,0.20664961069023888,0.08333333333333333,0.7100170559764278,0.34197905350063795,0.08333333333333333,0.5746876131660287
vanilla,4,1.0,10,20300724,-0.352445262098791,0.13688389314053884,0.48932915523932985,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,10,20300724,-0.22756890591225634,0.04294931043031858,0.2705182163425749,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,10,20300724,-0.16422104362220194,-0.07605166961665497,0.08816937400554697,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,10,20300724,-0.1453441446702715,-0.11197624209056682,0.03336790257970469,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,10,20300724,-0.1438184834352673,-0.12424527827854086,0.019573205156726434,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,10,20300724,-0.14436633540345972,-0.12608647902020925,0.01827985638325047,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,10,20300724,-0.14427294908449026,-0.12667922924246647,0.01759371984202379,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,11,20300725,-0.5075846345363666,0.1982801942233754,0.705864828759742,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.25391661374769164,0.17882578627388956,0.5672575999784188
vanilla,4,1.0,11,20300725,-0.40702997619203557,0.04806748432377082,0.4550974605158064,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,11,20300725,-0.22730542435450635,-0.029846321352445745,0.1974591030020606,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,11,20300725,-0.16486478649730768,-0.09513021116927753,0.06973457532803015,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,11,20300725,-0.14770490507894357,-0.11755843303511797,0.030146472043825603,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,11,20300725,-0.14384416072969153,-0.12400352372678869,0.01984063700290284,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,11,20300725,-0.14421709922192463,-0.1260833558692649,0.018133743352659742,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,11,20300725,-0.1442950870306252,-0.12667136866195683,0.017623718368668384,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,12,20300726,-0.40085854848316427,0.2638875035462009,0.6647460520293651,0.6666666666666667,0.16666666666666669,0.16666666666666669,0.7440253037994315,0.1726413628672352,0.08333333333333333
vanilla,4,1.0,12,20300726,-0.2788935456135856,0.1565042963928997,0.4353978420064853,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,12,20300726,-0.2213874833187897,0.042296198675698976,0.26368368199448866,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,12,20300726,-0.16942667382425203,-0.06907968369336016,0.10034699013089186,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,12,20300726,-0.14836856506621718,-0.11129485833764441,0.03707370672857277,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,12,20300726,-0.14512838710515033,-0.12308662522417485,0.02204176188097548,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,12,20300726,-0.14447005016753017,-0.12595597780920242,0.01851407235832775,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,12,20300726,-0.14429779720580577,-0.12666413425191236,0.017633662953893403,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,13,20300727,-0.4280415610125013,0.1785063625064614,0.6065479235189627,0.6666666666666667,0.16666666666666669,0.16666666666666669,0.2788286833200542,0.16666666666666666,0.5545046500132791
vanilla,4,1.0,13,20300727,-0.28731135154605514,0.07301729922152445,0.3603286507675796,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,13,20300727,-0.22366873938692344,-0.017454349998932396,0.20621438938799105,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,13,20300727,-0.1717070280380285,-0.08404868723754572,0.08765834080048279,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,13,20300727,-0.14927617916129393,-0.11389505578128893,0.035381123380005,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,13,20300727,-0.14503911833341207,-0.12345657446143689,0.021582543871975182,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,13,20300727,-0.14448968772430076,-0.1260008693328066,0.01848881839149416,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,13,20300727,-0.14430235438883462,-0.1266698902245786,0.017632464164256012,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,14,20300728,-0.37310561964751565,0.0302797490548744,0.40338536870239006,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.08333333333333333
vanilla,4,1.0,14,20300728,-0.4092512770734744,0.02431094706353563,0.43356222413701007,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,14,20300728,-0.227067209500088,-0.029560135576105248,0.19750707392398276,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,14,20300728,-0.16486633658559058,-0.09522436848318025,0.06964196810241033,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,14,20300728,-0.1440286610196587,-0.11639720007943857,0.02763146094022012,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,14,20300728,-0.14315704465239706,-0.12382520066223364,0.019331843990163425,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,14,20300728,-0.14410560864324826,-0.12605917341572534,0.018046435227522917,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,14,20300728,-0.14427095514593613,-0.12667102339912586,0.017599931746810266,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,15,20300729,-0.4314899030467605,0.19171357796084157,0.623203481007602,0.46538563593995763,0.45128103072670905,0.08333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla,4,1.0,15,20300729,-0.35427241655729785,0.1326992871587692,0.486971703716067,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,15,20300729,-0.22661413027491856,0.043416856095143876,0.27003098637006245,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,15,20300729,-0.16455704542942984,-0.0686981025026339,0.09585894292679593,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,15,20300729,-0.14545531865896455,-0.11220625152167671,0.03324906713728784,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,15,20300729,-0.1440721230951309,-0.12319890242404533,0.020873220671085574,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,15,20300729,-0.14438387722846036,-0.12596579422291945,0.018418083005540903,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,15,20300729,-0.1442812435553743,-0.12666533469072247,0.017615908864651836,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,16,20300730,-0.44452003614726004,0.28411878053878054,0.7286388166860406,0.5942168433955953,0.08333333333333333,0.3224498232710713,0.1514669845555015,0.11333532273378238,0.7351976927107161
vanilla,4,1.0,16,20300730,-0.27915771206699724,0.1565042963928997,0.43566200845989694,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,16,20300730,-0.22137154997294797,0.042636644598261275,0.2640081945712093,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,16,20300730,-0.1696572775282859,-0.07055311344586083,0.09910416408242508,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,16,20300730,-0.14847701314986464,-0.11152475170284472,0.03695226144701992,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,16,20300730,-0.14469123646594428,-0.12311747216447669,0.021573764301467596,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,16,20300730,-0.14434173016667876,-0.1259340832345076,0.018407646932171146,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,16,20300730,-0.14427729141740556,-0.12666174637342922,0.017615545043976333,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,17,20300731,-0.406122296223213,0.2860884880811489,0.6922107843043619,0.48063899028697477,0.21986972250252168,0.2994912872105035,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla,4,1.0,17,20300731,-0.2828320750498628,0.07236242670725736,0.35519450175712014,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,17,20300731,-0.22245813831614283,-0.008519498503104675,0.21393863981303815,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,17,20300731,-0.1717026252540975,-0.08685351415902441,0.08484911109507308,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,17,20300731,-0.14927556414857326,-0.11420067556308972,0.03507488858548355,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,17,20300731,-0.14491553068737634,-0.12348522316832548,0.021430307519050854,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,17,20300731,-0.14437501746980416,-0.12600900952613978,0.018366007943664386,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,17,20300731,-0.14428010864218793,-0.12667122147446633,0.017608887167721604,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,18,20300732,-0.39538915180535494,0.1202819684107686,0.5156711202161235,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4357849258167319,0.09469782602377703,0.4695172481594911
vanilla,4,1.0,18,20300732,-0.3370021574655008,0.06666504410134338,0.40366720156684416,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,18,20300732,-0.3083870564530283,-0.02085955776932115,0.28752749868370714,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,18,20300732,-0.16481177046740061,-0.0812005399702168,0.08361123049718382,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,18,20300732,-0.14418037791260682,-0.1179690849903034,0.026211292922303425,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,18,20300732,-0.14317514671755943,-0.12400665482326804,0.019168491894291387,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,18,20300732,-0.14410759782841925,-0.12608089351618246,0.018026704312236796,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,18,20300732,-0.1442711998273817,-0.1266736738204846,0.017597526006897096,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,19,20300733,-0.545245215645801,0.2883480302937556,0.8335932459395565,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5710303372997896,0.08333333333333333,0.3456363293668771
vanilla,4,1.0,19,20300733,-0.27648931190136133,0.1560040877014671,0.4324933996028284,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,19,20300733,-0.22269796956557805,-0.015800149314255735,0.2068978202513223,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,19,20300733,-0.16444284630343783,-0.09062492418238852,0.07381792212104932,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,19,20300733,-0.14766874265987565,-0.1184717472381193,0.02919699542175634,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,19,20300733,-0.14383850915986462,-0.12417497630210726,0.019663532857757363,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,19,20300733,-0.14426739802147956,-0.12604699624849672,0.01822040177298284,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,19,20300733,-0.1442954107875396,-0.12667507581188373,0.017620334975655877,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,20,20300734,-0.5288772835702569,0.21482384950104277,0.7437011330712997,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454906350351613,0.08333333333333333,0.37117603163150537
vanilla,4,1.0,20,20300734,-0.28282707217794434,0.10249945486548974,0.38532652704343406,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,20,20300734,-0.2240091635945845,-0.008545720513553108,0.2154634430810314,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,20,20300734,-0.17168294011229512,-0.08654281019406315,0.08514012991823197,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,20,20300734,-0.1492717210753047,-0.11432277303191857,0.034948948043386135,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,20,20300734,-0.14522546999360778,-0.1234560806187407,0.021769389374867082,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,20,20300734,-0.14447019070113495,-0.1260028573503202,0.01846733335081474,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,20,20300734,-0.14429711082633775,-0.12667001346145187,0.01762709736488588,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,21,20300735,-0.42201403846964713,0.17129151861737021,0.5933055570870174,0.36189390797944754,0.08333333333333333,0.5547727586872191,0.15787566283917454,0.08333333333333333,0.7587910038274921
vanilla,4,1.0,21,20300735,-0.28361144085343554,0.05876906219601508,0.3423805030494506,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,21,20300735,-0.22359742929018103,-0.015584571537511622,0.20801285775266942,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,21,20300735,-0.17168936022492864,-0.08330786865226786,0.08838149157266079,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,21,20300735,-0.14927226342143463,-0.11374156350058726,0.03553069992084737,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,21,20300735,-0.14579889659951095,-0.12340155425151118,0.02239734234799977,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,21,20300735,-0.14465450483560016,-0.12599752324219393,0.01865698159340623,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,21,20300735,-0.1443095878990669,-0.12666607897399837,0.017643508925068524,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,22,20300736,-0.4539568587375065,0.12719774196680708,0.5811546007043136,0.24578503706695248,0.18345597946381564,0.5707589834692318,0.8333333333333333,0.08333333333333333,0.08333333333333333
vanilla,4,1.0,22,20300736,-0.2842944263112667,0.21163884858472876,0.4959332748959955,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,22,20300736,-0.22327515904885487,0.08926045338303364,0.3125356124318885,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,22,20300736,-0.16523963337367847,-0.0644332354142412,0.10080639795943727,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,22,20300736,-0.1479722205068437,-0.11007664656256684,0.03789557394427685,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,22,20300736,-0.1454493347892277,-0.12290102171493573,0.022548313074291962,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,22,20300736,-0.14458246057367827,-0.1259305706632781,0.018651889910400177,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,22,20300736,-0.14430030468753058,-0.12666081964142573,0.017639485046104852,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,23,20300737,-0.33455508916337,0.29801731335689513,0.6325724025202651,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.08333333333333333
vanilla,4,1.0,23,20300737,-0.4697615578918021,0.11388148023428563,0.5836430381260878,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,23,20300737,-0.30858849295871443,0.026402524078338797,0.33499101703705325,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,23,20300737,-0.17533498530473102,-0.07053751767072379,0.10479746763400723,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,23,20300737,-0.14292599813366397,-0.1111691456654877,0.031756852468176264,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
vanilla,4,256.0,23,20300737,-0.14373505945191753,-0.12304489136874071,0.02069016808317682,0.9975961538461539,0.001201923076923077,0.001201923076923077,0.9982448458146457,9.776906354776726e-5,0.0016573851218066784
vanilla,4,1024.0,23,20300737,-0.14434549988620304,-0.125944984995462,0.018400514890741043,0.997568093385214,0.0012159533073929961,0.0012159533073929961,0.9982243576334937,9.891033666311085e-5,0.0016767320298433322
vanilla,4,4096.0,23,20300737,-0.14427665433338796,-0.12666263823073595,0.017614016102652008,0.9975609756097561,0.0012195121951219512,0.0012195121951219512,0.9982191606314452,9.91998303313931e-5,0.0016816395382233612
vanilla,4,0.0,24,20300738,-0.4003473251642068,0.28240006093241476,0.6827473860966216,0.3170911231565051,0.08333333333333333,0.5995755435101616,0.23782527544747925,0.08333333333333333,0.6788413912191874
vanilla,4,1.0,24,20300738,-0.32803896408270306,0.1714749591575718,0.4995139232402749,0.99951171875,0.000244140625,0.000244140625,0.9996434843060997,1.985934103314022e-5,0.0003366563528669814
vanilla,4,4.0,24,20300738,-0.2236191060639391,0.05265728629194518,0.27627639235588425,0.998779296875,0.0006103515625,0.0006103515625,0.9991087107652498,4.964835258285056e-5,0.0008416408821674538
vanilla,4,16.0,24,20300738,-0.16422816617991695,-0.0639047977712991,0.10032336840861786,0.998046875,0.0009765625,0.0009765625,0.9985739372243996,7.94373641325609e-5,0.0013466254114679263
vanilla,4,64.0,24,20300738,-0.14574076226375043,-0.11109713823348522,0.03464362403026522,0.9977022058823529,0.0011488970588235295,0.0011488970588235295,0.998322279087529,9.345572250889518e-5,0.0015842651899622663
