leaf_error,transfer_error,trial,baseline_gap,transfer_gap,improvement,achieved_leaf_error,achieved_regret_error,achieved_strategy_error
0.0,0.025,25,0.18505689140917714,0.2873267656051107,-0.10226987419593359,0.0,0.024999161911875147,0.024999432152167878
0.0,0.05,25,0.18505689140917714,0.3420254238343422,-0.15696853242516506,0.0,0.049998323823750294,0.049998864304335755
0.0,0.1,25,0.18505689140917714,0.3750448282405542,-0.18998793683137705,0.0,0.09999664764750059,0.09999772860867151
0.0,0.2,25,0.18505689140917714,0.5635845554660435,-0.37852766405686633,0.0,0.19999329529500118,0.19999545721734302
0.0,0.4,25,0.18505689140917714,0.7207344703041445,-0.5356775788949674,0.0,0.39998659059000236,0.3995682441327135
0.0,0.0,26,0.42428278532257857,0.13134073605801821,0.29294204926456036,0.0,0.0,0.0
0.0,0.025,26,0.42428278532257857,0.1453975453103128,0.2788852400122658,0.0,0.024998960502479507,0.02499514418061677
0.0,0.05,26,0.42428278532257857,0.12002202544064733,0.30426075988193124,0.0,0.04999792100495901,0.04998975253613119
0.0,0.1,26,0.42428278532257857,0.19087644517654745,0.23340634014603112,0.0,0.09999584200991803,0.09997950507226239
0.0,0.2,26,0.42428278532257857,0.28925325534987434,0.13502952997270423,0.0,0.19999168401983605,0.19996115344493406
0.0,0.4,26,0.42428278532257857,0.4857202503753791,-0.06143746505280051,0.0,0.3999833680396721,0.3999769304219978
0.0,0.0,27,0.5061840752946098,0.2761412695321255,0.23004280576248437,0.0,0.0,0.0
0.0,0.025,27,0.5061840752946098,0.2988527708205476,0.20733130447406223,0.0,0.024998172289982936,0.024996942315965776
0.0,0.05,27,0.5061840752946098,0.3398693930753838,0.16631468221922607,0.0,0.04999634457996587,0.04999388463193155
0.0,0.1,27,0.5061840752946098,0.3891998608950069,0.11698421439960294,0.0,0.09999268915993174,0.09998796042778407
0.0,0.2,27,0.5061840752946098,0.4564024340990801,0.04978164119552975,0.0,0.19999567976793164,0.19997592085556815
0.0,0.4,27,0.5061840752946098,0.44713457065975015,0.059049504634859695,0.0,0.399970756639727,0.3999510770554523
0.0,0.0,28,0.41440173757642484,0.1219420488443338,0.29245968873209105,0.0,0.0,0.0
0.0,0.025,28,0.41440173757642484,0.1302628819902878,0.28413885558613705,0.0,0.02499790431255097,0.024997425198990952
